label,review
0,都點好幾次了，這次怎麼夾生米，沒法吃
0,"東西跟圖片完全不一樣,雞肉全是湯,滷肉也沒幾塊肉渣,全是大白菜,極差評,太坑爹了"
0,飯都涼了--與實際不符
0,配送小哥辛苦了，之所以差評，是因爲飯里居然有頭髮！！！受不了！！！
0,雞肉葷死了！難吃，太難吃了！
0,不是現做的沒事，至少您也熱一下吧。
0,快遞師傅很好，可惜飯菜配不上師傅的速度，太難吃，油大，賣相極差，味道也差，絕不再吃。
0,香芹牛肉絲就跟涼菜似的，涼拌萵筍絲喂貓呢感覺，也太少了吧
0,魚頭感覺米以前多了，蝦感覺有點不大新鮮。
0,"吃到一半發現菜裏有小強,簡直了"
0,"米飯4盒。,爲神馬變成2盒。,4個人怎麼吃。,合到一起也不先問一下"
0,手撕包菜大半盒油，我還特意寫了少油
0,小炒牛肉那幾個熱門的菜一開始做的特別好，贊過好幾次，後來就越來越差，最近的兩次直接上豬肉了，炒包菜乾辣椒生的，菜葉是爛的，拍照給客服，客服說炒菜煮過頭了，沒錯！說的是煮這個字！而且餐廳電話打不通，一路折騰。
0,稀爛的東西，我吃飯是爲什麼，我叫外賣是爲什麼，以後都不會定了，艹
0,最奇葩的一次，這米飯少到沒法再少…估計成年人能吃五份米飯，那麼大的盒子，米飯放了不到六分之一…難道你家的米很貴嗎？真是日了狗了！
0,大差評，米飯是什麼啊，是剩了3天的嗎，餐飲行業這麼坑，真沒人性，直接扔了
0,米飯太少了！
0,全是垃圾沒法吃不建議訂餐
0,湯和麪不是分開的，面都糊了，不好吃。
0,吃個飯等了一個半小時
0,百度大哥先是找不到地點，找到說多給了幾塊錢的發票，我一覈對，是少給了發票，還好意思跟我要好評，我也是醉了，醉了，醉了
0,前幾次面是分開的！這次沒分一個多小時送過來已經沒法吃了！
0,牛肉麪吃到了小蟑螂！無語！以後不能定了
0,送晚了，配送員送錯地方，面都斷了！沒嚼勁！湯灑的到處都是！
0,都泡發了。沒醋味，實在難吃
0,"送餐撒了,漏的哪都是油"
0,"這是我吃過最差的一次外賣,1.外賣盒上裹着厚厚的一層凝固髒油,2.備註單上特意寫着兩個滷蛋不要送差，結果還是隻送了一個,3.滷蛋上還有雞蛋殼在上面,髒亂差"
0,退款呢，沒收到
0,吃出蒼蠅和蟲子了、噁心
0,說訂單滿30贈小菜，結果沒有！
0,"差差差,備註了不要辣,結果還有一盒很辣,孩子根本沒法吃,等了那麼久,孩子們已經餓壞了"
0,送的東西三盒都灑了，車翻了嗎？
0,除了雞腿吃完了豆皮和麪全吃兩口扔了。
0,發票不夠！！！！大坑
0,涼菜有點兒鹹了，牛雜好吃，沒以前多了
0,我確實是忘記選擇配送時間了，你們商家從來不看買家的備註麼，也真是醉了，這就是直接吃片湯了，服氣了
0,紅油熱乾麪吃了拉肚子！！難受！和老家味道完全不一樣啊！
0,忘記說別放辣了，結果辣得我全倒了！
0,是不是因爲外賣的關係，怕泡的時間長，麪條都沒怎麼熟，好硬
0,味道還可以，只是送過來有點幹
0,"口味能再重一點嗎？大料不用錢買？不喝三杯水,我是吃不下去的"
0,送的倒是真速度～可是勺也沒給餐巾紙也沒有-_-#…以後不點這家了…面不好吃～一股子很不新鮮的味道…雞腿也是聞起來不新鮮…酒糟小湯圓好馬馬虎虎…
0,"面太乾太硬不好吃，除了面就有兩片木耳，差評！,湯水灑的滿世界都是"
0,太慢！不會再用百度外賣了
0,熱乾麪沒什麼味，油太重！豆皮味道還可以，豆乾比較多，糯米和肉丁少。
0,比預定時間提前40分鐘送到，面和湯還沒給分開，吃的時候都泡壞了。
0,飯沒什麼可說的，外送從取餐到送到用了40分鐘，實際距離1公里左右，麪條類的東西這樣還能吃？
0,註明了不放香菜，結果送來滿滿的全是香菜。帶湯的麪條，湯和麪沒分開盛放，送來直接全糊了，今天註定要餓肚子了，28塊錢2個多小時等待打水漂了，差到極致的外賣！！！！！
0,原味雞能不能差不多點訂了六塊、基本上都是一樣的、上次訂也是這樣問題
0,服務太差！說半天要番茄醬也沒給我拿！後來說給我送又沒送
0,送來的東西袋子也不記上、都涼了、快遞也不行啊
0,連個吸管都沒有，而且送來的都涼了
0,速度快、質量差的很、我要九塊原味雞、四塊一樣的、你他媽的腦袋有問題吧、告訴我看見就噁心、9⃣️塊都是差不多一樣的、所以說你們有神經病
0,大晚上點KFC就是個錯誤，第一次吃到口乾這麼差的漢堡，肉卷也極差。到點的東西該廢要廢，拿這種東西賣給顧客好意思？掉錢眼裏了？總之東西和自己去店買的口感差很多！但是還是要謝謝辛苦送餐的送餐員！
0,少送了飲料
0,我根本沒有收到送餐，你們怎麼這麼無恥的自己默認買家收到了？！
0,老北京雞肉卷不新鮮，吃着涼的怎麼越來越不好吃了，還有奧爾良烤翅炸得太嫩了，好像有水分不像炸，吃起來像生的，沒有以前的好。不會這訂了
0,訂單被取消了N次，相隔那麼近竟然說配送不再範圍內。最後填了其他地址，但是外賣小哥還是送到了，態度超級好。另外可樂竟然是常溫的
0,量越來越少了。
0,不是59免外送費嗎？明明收了9塊錢外送費！
0,配送地點距離餐廳不到2公里，我用2小時40分鐘吃上涼了餐（點擊取消訂單，我打電話給店家，對方座機是空號，無法取消訂單）如此強的配送，如此強的服務，從未見過。
0,晚了快一個小時，太過分了吧
0,量小，送的慢！量超小！送的超慢！
0,留的電話關機，百度電話客服忙碌，在線客服說幫催了，催單一直顯示在配送了，等了一個半小時還沒來，上網搜了電話號碼，打過去說沒看到百度外賣下的訂單
0,"送餐員不給送到公司,給我打個電話讓我去電梯間取,還催我快點,連這麼兩步都懶得走,幹什麼送餐員的工作"
0,"1.,十一點訂的餐,一點三十纔到,2.,12點催單，就說配送中了。,一點二十催單,還配送中。,我單位就在邊上走路五分鐘的地方,3.,給商家打電話,關機。,4.,送過來之後餅涼了,餐涼了,5.,肘子肉全是大肥肉和青椒,量也小的可憐。,口感我就不說啥了。千萬別定"
0,"粥裏的肉不新鮮,餅裏有沙子,都是菜都沒幾塊肉"
0,"訂完餐到給我打電話接餐用了兩個多小時，給我打電話接餐到見到外賣小哥用了半個小時，東西東西顯然已經冰了，吃個屁啊還？,科科"
0,配送員提前太久打了電話吧，零下十五度讓人穿着睡衣拖鞋在外面等了五六分鐘
0,呵呵吧。這配送。簡直了。沒下次了
0,肉不爛，吃起來很難吃，唯一比較好的就是包裝很不錯
0,送的太慢了，到了都不餓了
0,兩個小時送到，冰冰涼透心涼，雞腿肉裏有豬肥肉好幾大塊，品質越來越差。再見
0,雞腿卷沒有以前好吃了
0,都是涼的，配送很慢！都要三個小時
0,竟讓是冰涼的，呵呵，價錢漲了，東西倒是越來越次了
0,2小時配送？每次配送都這麼慢！你們要好好想想了……
0,差評差評，時間太長，時間將近2個小時
0,粥連個勺子都沒有，還涼的
0,漏送了，最後補送了。皮蛋粥真心有些不好。
0,送餐兩個半小時，別的不說了
0,吃到最後出現一塊麪筋狀物質，吃了一口一股濃烈的杏仁苦味(某種化學制劑的味道)，直接吐了出來。
0,點的中卷，比之前點的小很多，還慢，一個半小時，都涼了
0,不好吃，而且感覺皮粘粘的不熟似的
0,"遲到2小時！,我的午餐送餐員,已經迷失在帝都“仙境”中了。。。眼看午飯是吃不上了"
0,全涼了，面都硬了。送的慢可以理解，大冷天沒用保溫箱還是奇葩的錫紙包裝，沒法放微波爐。
0,送來東西都已經涼了，涼了味道就不好了，太不靠譜
0,上午10點半訂的餐，一點才送到，都涼了，粥連個勺子都沒有，怎麼喝？南瓜粥淡的要死，皮蛋瘦肉粥跟大米粥差不多。沒啥東西。
0,備註不要辣椒，還是放了辣椒，所以放棄當吃貨的機會
0,除了可樂，其他都差。還送錯了，我要的是雞腿肉，兩單都送錯！快遞也不上樓。
0,粥是涼的，卷是錯的，點的雞腿肉，給的是紅燒肉一樣的不知道什麼卷，不知道我不吃大肉嗎？垃圾送貨電話讓下樓拿，我問爲什麼，他笑一笑然後就上來送了，態度反正很不爽，服務差，卷味道也一般，還送錯，根本沒吃，都扔了
0,非常差勁，餅都破了，漏了我一褲子油
0,不是百度嗎，怎麼變成了達達。而且包裝全是油，我覺得誠信還是很重要吧。
0,送到都涼了，肥肉多多多
0,木耳有一股奇怪的味道。肉也有腥味，一般吧
0,捲餅涼了裏面好多大塊大肥肉，青椒是生的，吃起來很噁心……粥給我灑了一半，我用了袋子裏的兩張紙加上自己搭了兩張紙，也沒把粥盒擦乾淨。我看這家店名字很逗逼，沒想到菜也很逗逼，不會再定了…
0,我這麼平時因爲現在的訂單兩個多小時了還沒到，你們可以試試
0,配送時間過長，主要離得很近～
0,備註了不要辣不要辣，結果還是一堆辣椒，胃疼不能吃辣，一整個扔了，裏面還有一堆洋蔥青椒，肉一點點！差！
0,訂單取消，一直不給退錢，太差了，打了n次電話，這麼差的店再不會來
0,十點叫的，兩點多才到，打了好幾個電話，都沒下文，也不回電，
0,特別少，根本不夠吃，而且到了都涼了，還貴
0,送餐人員素質太差勁，上來一頓吵吵，態度惡劣。下次絕不再訂。
0,太low，吃不下去，差評差評，好難吃，
0,"兩個小時等待,不值,肉很膩,味道不好,食物都是冷的"
0,送餐員不僅送的超慢，而且態度惡略，這態度還做什麼外賣啊
0,1個半小時才送到，可想而知飯菜已經涼了！涼涼的！！
0,兩個小時才送到！告訴以爲單子錯了！錯了不會問啊！錯了錢已經付了啊！錯了催單你們還說在路上了！店裏的客服跟傻子似的，問什麼都不知道！送到所有東西都是涼的！味道也非常差！皮蛋瘦肉粥居然沒放鹽！
0,我能說訂你家餐都送餐超時嗎？我也是醉了
0,還可以，鹹了點，送貨超慢
0,"都冷掉了,皮都軟掉了,可能還是得去店裡吃"
0,我沒有吃到，還已完成
0,"到達時間晚,因爲下雨可以理解,就是收到涼了,自己加熱後,食用味道一般,不是很喜歡"
0,"之前吃過很多次,不知道爲什麼今天是生的,吃一口只能丟掉"
0,點了三碗粥，兩個碗壞了，全灑了
0,太難吃了！！送到都涼了還超慢！！
0,太差勁了，送來時紙袋底兒漏了，粥都扣了，一個餅外包裝開了也是掉過地上的。我們說剩下這麼點我們兩個人怎麼夠吃，送餐員態度無語了，說：你再點唄我有什麼辦法！
0,速度很快，還行
0,快遞員沒送到最終目的地
0,沒啥烹飪技術，不太好吃。。。是辣的，也沒提示。。。營銷做得好並沒用。。。
0,"配送能力有限,爲什麼不使用百度派送"
0,不是特別好吃，全是肥肉
0,"一個半小時誒。。。點了套餐,沒帶粥來,肉卷是涼的。心涼！"
0,等了兩個小時，從不餓等到怒餓！送來的時候都涼了，不帶這麼欺負人的！
0,等了快兩個小時，拿到的時候已經涼透了
0,"非常差！速度差！餅拿來全涼的！！還弄在錫紙裏面,你讓我跟公司怎麼熱！！！！送了3個小時!！送餐員說餐多，這是什麼他媽屁理由！誰尼瑪讓你接這麼多的!!若是分配給你,你送不了就別送！!路不好走，路不好走是事實,但需要走你媽3個小時嗎！！！！！？差評差評！！！媒體曝光！等着的,沒完！！！！"
0,配送服務極其慢，從訂餐到吃到東西，幾乎用了2個小時，什麼破玩意，再也不吃了！！！！
0,味道不錯，送貨師傅平均不停打電話催，等10分鐘就告訴在不下來就走了，也沒有那麼忙吧！
0,配送員態度太差，送得慢，按正常速度下樓取還一直催，呵呵了？
0,蔬菜只有幾根，差評！！！
0,送餐很慢，商家電話打不通，服務真的很差
0,"真服了,送到冰涼不說餅都泡爛了,天天訂餐第一次差評,還能再慢點嗎"
0,等了100分鐘…還不好吃，到手已經快冷了。
0,送餐速度太慢了，比蝸牛還慢。沒有皮蛋瘦肉粥給我換了一個可樂，還沒給我補差價
0,與圖片相差大，註明不要辣還做那麼辣！
0,能不能不要一份餐等3個小時，是想餓死顧客嗎
0,宇宙級蝸牛送餐速度，共花2.5小時，並且還沒到。
0,等到花都謝了，真心太慢了，希望以後能快點
0,有點淡，送貨速度胎慢了
0,慢就一個字，最好提前兩天點餐。當天點的是不要奢望能當天送達的！
0,送餐時間慢得不得了，兩個小時能到就燒高香吧
0,送餐時間遠超1個小時，騙我說送餐員在路上可是2個小時纔到。爬也爬到了吧！差評！
0,送餐時間亂寫，一個多小時才送到。差勁
0,送的超級慢而且巨難吃！
0,"我了個去,只給我送了個肘子卷,我的兩碗粥根本都沒做,我交得還是所有的錢,坑我呢？,我的粥呢？,打電話也沒人接,什麼玩意啊"
0,沒給我送，還成交。氣死我了！
0,不是一般的慢
0,"速度慢,捲餅涼,太難吃"
0,送菜太慢。等了快仨小時，電話打了好幾個。餓的不行了。以後打死也不訂這家的了。
0,速度真是超級慢，等了一個多小時，
0,送了一個半小時才送到，餅還是涼的，差勁透了
0,鹹死我啦……
0,"晚了一個半小時,而且都涼了"
0,"特別慢,等了一個半小時"
0,點了三樣東西，還少送一樣
0,非常非常慢！不推薦！
0,"倆小時。,我醉啦！！！！"
0,電話沒人接，至少遲送了4個小時，以後再也不會買了！幸虧不特別餓，要不會餓死！！！
0,良辰告誡衆飯友，此家捲餅極其不靠譜，到手拔涼拔涼的，一口咬下去半拉多都是餅！涼了的肘子肉吃起來膩死！最最可惡的是，我九點下單預約十一點四十五送，晚了兩個小時！要不是看送餐師傅辛苦，我真想把這破餅扔店家臉上！記住，我叫葉良辰，我葉良辰不是你能惹得起的！請飯友奔走相告。
0,"一般吧,不夠吃,價格不便宜"
0,等了接近兩個小時，太慢了
0,兩小時送到，自己體會！
0,"太噁心了....什麼玩意好難吃啊,送的還巨慢"
0,送餐沒準！！！想送就送，不想送就不送
0,整體不錯，肉少，配菜太多。
0,"好評，必須好評，有點如下:,1，有創意:把肉夾饃的皮去掉，換成煎餅包肉，有創意。,2，量足:圖片是兩個，實際只有一個，只要吃三個就飽了。,3，便宜:20塊錢買個肉夾饃，真值。,4，送餐及時:十一點半訂的，說十二點半到，結果一點半就到了。,必須贊!!!"
0,商務十點半左右定的餐，到下午兩點了還沒送到。打電話取消訂單了，爲什麼是“訂單已完成”而且沒退錢？
0,送貨太慢了。
0,"花了兩個半小時送來……捲餅都涼了，真是無語,沒見過更差的外賣"
0,"沒有勺子,配送好慢,手套少一隻,恩"
0,"不送上來，讓下去去，還沒趕下去，就來電話了，說給放到大廈大廳口了，真是太奇葩了，遇到過讓在樓梯口等的，遇到過讓在一樓等的，還沒遇到過這種的，服務太差！！,捲餅味道一般，很肥膩，價格很高，簡單的一個餅卷肉，一個最便宜的20，和肉夾饃差不多，總之，再也不會定了"
0,肉不新鮮，麪皮也是剩的，不新鮮，生意咱能好好做嗎！！！！
0,送餐爲啥我要下樓拿。。但是味道還好份量很足。
0,八寶菜竟然是鹹菜。。。太坑
0,很不開心的一次！！！三點多下的訂單，怕他們忙，讓他們五點送，這個推時間，一下子下班到18點20才送到這。還各種找藉口！！！！
0,這個很難吃
0,差評，粥全撒了，而且還弄得捲餅沒法拿
0,覺得只要在百度外賣訂餐，就會很慢。從未準時過
0,選的送達時間：11:45，結果10點58就給我送來了。那我選擇送達時間還有什麼意義。飯還是一如既往的好吃，乾淨衛生
0,點的肘子卷送的土豆卷，打電話說再送過來也沒送。
0,尖椒土豆卷，全是土豆絲，大概有六七根尖椒絲，上次吃完沒事，這次吃完拉肚子了，不知道是不是素拌飯的問題。
0,真真墨跡，服務態度太查了
0,送餐員態度很不好
0,送餐員態度特別差
0,十一點半下單，顯示十二點四十送達，結果一點半才送到！！
0,送了快2個小時。。。
0,餅一般，肉還行，辣白菜也一般
0,我10:33下單完成，送達時間是13:22！差11分鐘就三個小時！宇宙速度！
0,1.等1小時都沒送出，2.東西食之無味，棄之可惜。
0,都不看備註，說好的辣椒醬也沒有放，土豆絲沒放鹽
0,肘子卷不好吃，與實物也不一樣
0,"就在路對面,送了一個快一個半小時,差評"
0,雖然我定的很便宜，但是能不能菜多點，90的米飯，10的菜，我也是醉了。
0,點過好幾次宇宙捲餅了～這次送的是最快的，本來很開森，但是送餐小哥打電話那個態度～我也是醉了
0,送餐太慢。不是一般的慢。11:04下的單，最後13:20纔給送到！客戶端催單三次沒反應，打電話給商家打了兩次，光送餐員（177xxxx0056）打電話就打了三次，最開始地點還給送錯了！我又告訴他了地點在哪最後纔給送到。這時候給送來了都開始上班了，沒時間吃飯。強烈不滿！！！看在送餐員歲數不大，一直在說對不起的份上，我還是把中間幾位數字隱藏了。
0,上次到了打電話，這次送到了不打電話，害我一直等！！
0,肘子的那個吃後拉肚子了，孜然肌肉的還不錯
0,送餐少送了粥隔了倆小時給我打電話說再送來
0,這送的也太慢了，來了之後基本都是涼的，學校離着五道口幾百米，還這麼慢，1個多小時啊！感覺不會再愛了。
0,再也不要點這家店了。。點的粥沒有送到，但是把錢拿走了，送餐員說稍後給打電話解決，可是也沒聯繫我，電話也不接。。。必須差評
0,"慢的不行,就是慢,絕對不黑,賊難吃,等了將近2小時,好吃也行啊"
0,一個字，慢
0,這是從宇宙送來的，快遞太慢，6點39下單，馬上八點纔到
0,太他媽的慢了
0,太TM慢了
0,兩個小時還不送過來，最後也不通知我就不送了，沒有碰見這麼不負責任的商家
0,"很慢,肉不少,餅不好吃"
0,等太久了，而且漏送了一瓶王老吉~~
0,一般，除了包裝好看真的沒什麼了
0,送的挺快，半小時吧就到了，但是味道不太好吃
0,偶爾吃一次還可以
0,送飯速度太慢
0,"差勁的很啊，少送不說,，還強制消費。。。想退款，很麻煩的"
0,第一次在百度外賣上給差評。兩個小時左右才送到。而且不好吃。
0,一點醬汁都沒有，雞肉還有濃濃的焦糊味！
0,差評，接單兩個多小時沒有送餐，打電話也沒人接聽，更無法取消訂單，至今沒有給予回覆，這是訂宵夜的節奏，送來帶着錫紙都涼透了，你們都是隻上夜班的嗎？騙子！！！
0,捲餅和粥送到都已經涼透了
0,"口感一般,捲餅有些硬"
0,等了2個多小時才送來，送來還都是涼的，差評
0,"中分餅根本吃不飽，何況不好吃……,送餐太慢……"
0,等了2個小時15，讓我去一樓取，等了10分鐘，也打不通電話，看不見人，都一點半了送過來，還讓我下樓去取！以後堅決不定
0,服務態度太差了，找不到地方還罵人，掛我電話。建議換一個靠譜點的小哥
0,"捲餅兩端面太厚了,蓋飯米飯太軟了,配送員明知道我在6層,要求我去4層取餐"
0,這破天氣我也理解，但是這速度真的都涼了。。。味道一般
0,"太差勁了,等了一晚上也沒送到,期間打了四個電話,店家承諾取消訂單,最終也沒取消,最後店家居然確認訂單完成了,太差勁了"
0,菜難吃，送餐員態度極差，送不好餐回家種田去，別在這丟人
0,等了2個多小時，打電話取消了兩次，後來又送來了，真是無語了！餅是粘的，不好吃
0,要了粥，沒勺子怎麼喝？
0,捲餅味道一般，粥難吃
0,不好吃還是不好吃，都是肥肉
0,"皮蛋瘦肉粥不咋地。,送餐大叔雖然很熱情，但是跟他說從六七號電梯上來，說半天也說不明白"
0,餅都泡的都裂開餡兒全部出來了，兩個半小時才送到，
0,尼瑪，送了三個小時
0,送餐速度慢，口味一般！
0,又貴又不好吃，送的還慢，一個半小時，真是夠了～…
0,這確定還是以前大美女老闆開的那家店麼？餅沒完全熟，和以前的餅也不一樣，肉就更別提了，塊兒大的要死，還很難吃，從前的飄香肘子相當好吃啊~給一星是因爲沒有辦法給零星，真的，差到爆！！！！！
0,太慢了，再也不會訂了
0,"快兩個小時收到,定的牛肉的,牛肉沒有給其他的,以後不定了,不好吃"
0,第一，11點下單12點半送到，偏慢。快遞一個勁兒道歉，讓我有愧疚感。第二，捲餅味道不錯，但是漏油啦，要的魚香肉絲的，吃完才意識到送的手套是幹啥用的。怪我。
0,等了兩小時，都餓過頭了
0,皮蛋瘦肉粥裏沒有皮蛋和瘦肉
0,預計配送時間是九十分鐘，實際兩個小時
0,以後送飯的能不能到了再打電話？特麼每次接到電話下去得等5分鐘以上是什麼意思？
0,這是我吃過的全宇宙最難吃的捲餅，沒有之一，而且送餐很慢，後會無期了您吶
0,"肥肉太多！送餐太慢,不會訂了"
0,不管口味如何，送了兩個多小時，不罵街我已經是素質好了
0,垃圾，接單配送慢的要死
0,連取消都取消不了，電話也不接，是店家垃圾還是百度服務跟不上？人家美團投訴了還有個回覆，你們呢？垃圾啊店家更是垃圾中的垃圾，大家不要訂了，等待不起啊
0,送貨超慢，已經都涼透了，餅硬的不行。
0,暈了都，讓12點送過來，你這10.50多就送過來了，讓我情何以堪
0,不是肘子肉吧，而且送來的都是涼
0,很一般，捲餅是死麪的，較厚，吃不慣
0,今天定的這個純素的口味不太好，裏頭放了豆瓣醬還是什麼的太濃了，有點發苦。。送餐時間太長，一共用了1個半小時多。皮蛋粥還不錯。
0,等了100多分鐘，送來的時候我都快餓暈了。。。。。
0,好慢。。。而且送過來的時候灑的不成樣子。。。
0,嗯，送餐很及時！
0,菜明顯是剩菜，跟之前買的完全不一樣
0,送餐太慢了，我十二點點的餐兩點纔到，
0,沒一樣滿意的
0,太慢，而且不好吃，只是辛苦外賣小哥了
0,非常慢，一分鐘接單，兩個小時送到。商家電話一直關機，這是對顧客的不尊重，因爲天氣惡劣送不了就不要接單，或者提前打電話告知具體多長時間送到也行，不能既不告知，還接單還關機，訂外賣以來最差的體驗，捲餅也很難吃，皮厚油膩。
0,肘子的還不錯，送餐太慢，到了後粥涼的徹底，還不上門，要下樓自取
0,又慢又難吃
0,等了2個半小時這也就罷了，想取消訂單的時候商家竟然還關機。派送的大叔冒雨送來我也是覺得很辛苦，據說派送大叔不是商家自己的人，我看他的app上顯示13:24接到商家發出的我的單子，可是，我11點19下單的啊！如果以上我說的這些都不叫事的話，那我收到的雞腿肉卷裏爲什麼是豬肉的？呵呵嗒，訂餐受99點打擊，再也不來了
0,"我很少評論外賣,但是這個我真的要說一說,!,十點多訂的我外賣,賣家一分鐘就接單了,然後過了一個半小時還多我才收到外賣!!收到的時候粥已經是涼的,錫紙包着餅,錫紙是熱的,我還想還好還能吃,可是打開後餅已經涼了,油也凝固了,餅也因爲涼了變硬！！！106分鐘才送達,送來的還是涼的,賣家要是你你能滿意嗎！！！"
0,皮太厚，不喜歡
0,等了近兩個小時
0,雖然送晚了，但是商家的太度還是可以的
0,送餐特別特的慢！
0,等到快8點，南瓜粥是涼的，捲餅也是涼的！
0,配送竟然只送到1層，什麼服務。。。太差了，以後不會再點了
0,"坦白說沒什麼味道,就是肉和餅"
0,送的有點慢，味道很好！
0,味道很不好，都涼了，餅都沒有熟，肉也沒有味道，跟在店裏吃的差遠了
0,皮蛋瘦肉粥和匯源果汁沒送，投訴了也沒用哈，然後讓我跑18層樓下去拿外賣，是你送還是我送？要不剩下的我都幫你送了吧！
0,"完全不值這個價,一個素菜捲餅15,裏面就兩根土豆幾塊洋蔥,餅倒是挺大。,再也不來了"
0,宇宙最慢的捲餅
0,有點鹹，包裝好於食物
0,下樓自己取，每次都是自己去拿，我要是有那時間就不叫外賣了
0,買了7次，我自己下樓取了7次，而且配送員態度一般...不是來不及了就是電梯下不去！請問電梯下不去我怎麼下去？
0,蓋飯不好吃。還等的海枯石爛了。不點了
0,送餐打電話跟要打架一樣，我還挺客氣的說放在門衛那兒就好，話還沒說完就給掛了電話，夠可以的
